candidate_id,source_id,source_url,source_sha256,archive_date,page_start,page_end,item_number,heading,item_text,license_numbers,date,document_vote_date,license_number,license_num,normalized_license_num,license_number_raw,outcome,disposition,outcome_text,decision_bearing,board_granted_application,completed_sale_verified,ambiguity_notes,review_status,licensee,licensee_dba,from_address,transferor,transferor_dba,transferee,transferee_dba,to_address,event_id,event_type,action_subtype,parties,source_hash,pledge_recipient,pledge_recipient_raw,pledge_recipients,current_lien_verified,outcome_text_raw
BLB-2022-09-15-023,BLB-2022-09-15,https://www.boston.gov/sites/default/files/file/2022/09/Voting%20Minutes%209-15-22.docx.pdf,55471b4be9a639360028daa29665f8ad193b525afeb6809583e4d484d73ca53d,2022-09-15,7,7,12,"Blifia Associates, LLC","12. Blifia Associates, LLC

Doing business as: Teranga
1746 - 1748 Washington St, Roxbury, MA 02118
License #: LB-99668
Holder of a Common Victualler 7 Day Wines and Malt Beverages License has petitioned to transfer
the license and the location from the above – To: Aceituna Grill Newbury LLC d/b/a Aceituna Grill
located at 267-269 Newbury Street, Boston, MA 02116. 1,950 sq. ft. of retail space on one floor; two
entrances and two exits; Annual outdoor patio on private property that is 354 sq. ft. with 15 seats,
patio closing hour 9pm. Closing hour 10:00 PM. Amahl J. Kurban, Manager. Secondly, has
petitioned to change the classification of its license To: Wines, Malt Beverages and Liqueurs
pursuant to the authority contained in Chapter 481 of the Acts of 1994.
Attorney: John P. Connell

Granted","[""LB-99668""]",2022-09-15,2022-09-15,LB-99668,LB99668,LB99668,LB-99668,granted,granted,Granted,True,True,False,[],manually_reviewed,"Blifia Associates, LLC",Teranga,"1746 - 1748 Washington St, Roxbury, MA 02118","Blifia Associates, LLC",Teranga,Aceituna Grill Newbury LLC,Aceituna Grill,"267-269 Newbury Street, Boston, MA 02116",BLB-2022-09-15-023-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""Blifia Associates, LLC"", ""licensee_dba"": ""Teranga"", ""from_address"": ""1746 - 1748 Washington St, Roxbury, MA 02118"", ""transferor"": ""Blifia Associates, LLC"", ""transferor_dba"": ""Teranga"", ""transferee"": ""Aceituna Grill Newbury LLC"", ""transferee_dba"": ""Aceituna Grill"", ""to_address"": ""267-269 Newbury Street, Boston, MA 02116""}",55471b4be9a639360028daa29665f8ad193b525afeb6809583e4d484d73ca53d,,,,,
BLB-2022-09-15-024,BLB-2022-09-15,https://www.boston.gov/sites/default/files/file/2022/09/Voting%20Minutes%209-15-22.docx.pdf,55471b4be9a639360028daa29665f8ad193b525afeb6809583e4d484d73ca53d,2022-09-15,8,8,13,Jonathan B. Harker,"13. Jonathan B. Harker

Doing business as: Italian Express Pizzeria
336 Sumner St, East Boston, MA 02128
License #: LB-99819
Holder of a Common Victualler 7 Day Wines and Malt Beverages with Liqueurs License has
petitioned to transfer the license and the location from the above - To: 392 - 398 Cambridge Street,
Allston, MA 02134. The premise to be licensed is a one floor restaurant with 1 entrance and 1 exit.
The total square footage of the premises is 4,424 square feet. Seating capacity and occupancy
number are to be determined. Closing hour, weekdays 10:00 PM and weekends 11:00PM. Xun Yang,
Manager.
Attorney: Andrew F. Upton

Granted","[""LB-99819""]",2022-09-15,2022-09-15,LB-99819,LB99819,LB99819,LB-99819,granted,granted,Granted,True,True,False,"[""Item names only destination street address after To:, not transferee legal entity. No entity is inferred from earlier hearing.""]",manually_reviewed,Jonathan B. Harker,Italian Express Pizzeria,"336 Sumner St, East Boston, MA 02128",Jonathan B. Harker,Italian Express Pizzeria,,,"392 - 398 Cambridge Street, Allston, MA 02134",BLB-2022-09-15-024-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""Jonathan B. Harker"", ""licensee_dba"": ""Italian Express Pizzeria"", ""from_address"": ""336 Sumner St, East Boston, MA 02128"", ""transferor"": ""Jonathan B. Harker"", ""transferor_dba"": ""Italian Express Pizzeria"", ""transferee"": null, ""transferee_dba"": null, ""to_address"": ""392 - 398 Cambridge Street, Allston, MA 02134""}",55471b4be9a639360028daa29665f8ad193b525afeb6809583e4d484d73ca53d,,,,,
BLB-2022-09-15-025,BLB-2022-09-15,https://www.boston.gov/sites/default/files/file/2022/09/Voting%20Minutes%209-15-22.docx.pdf,55471b4be9a639360028daa29665f8ad193b525afeb6809583e4d484d73ca53d,2022-09-15,8,8,14,"No Name Restaurant, Inc.","14. No Name Restaurant, Inc.

Doing business as: No Name Restaurant
15 1/2 Boston Fish Pier, Boston, MA 02210
License #: LB-99801
Holder of a Common Victualler 7 Day Wines and Malt Beverages with Liqueurs License has
petitioned to transfer the license and the location from the above – To: Amelia’s Taqueria IV, Inc.
d/b/a Amelia’s Taqueria; 1076 Boylston Street Boston, MA, 02215. The premise to be licensed is
3,060 sq. ft. on 2 floors, indoor seating for 36, with Seasonal (March November) outdoor patio of
approximately 300 square feet on private property with seating for 12 and with hours Sat Sun 11:00
AM to 10:00 PM. General Closing hour 11:00 PM.
Luis T. Garcia, Manager.
Attorney: Patricia Lang Farnsworth

Granted




Non-Hearing Transactions

The following are applying for a new Common Victualler License at a previously
licensed location","[""LB-99801""]",2022-09-15,2022-09-15,LB-99801,LB99801,LB99801,LB-99801,granted,granted,Granted,True,True,False,[],manually_reviewed,"No Name Restaurant, Inc.",No Name Restaurant,"15 1/2 Boston Fish Pier, Boston, MA 02210","No Name Restaurant, Inc.",No Name Restaurant,"Amelia’s Taqueria IV, Inc.",Amelia’s Taqueria,"1076 Boylston Street Boston, MA, 02215",BLB-2022-09-15-025-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""No Name Restaurant, Inc."", ""licensee_dba"": ""No Name Restaurant"", ""from_address"": ""15 1/2 Boston Fish Pier, Boston, MA 02210"", ""transferor"": ""No Name Restaurant, Inc."", ""transferor_dba"": ""No Name Restaurant"", ""transferee"": ""Amelia’s Taqueria IV, Inc."", ""transferee_dba"": ""Amelia’s Taqueria"", ""to_address"": ""1076 Boylston Street Boston, MA, 02215""}",55471b4be9a639360028daa29665f8ad193b525afeb6809583e4d484d73ca53d,,,,,
BLB-2022-09-29-022,BLB-2022-09-29,https://www.boston.gov/sites/default/files/file/2022/09/Voting%20Minutes%209-29-22%20%283%29.pdf,3fd0226a12591b072c6770f2bbcc9d2e159ed35dc7c4f5493700d4e235520991,2022-09-29,6,6,14,149 Charles Pub LLC,"14. 149 Charles Pub LLC

Doing business as: Charles Street Pub
149 Charles Street, Boston, MA 02114
License #: LB-101581
Holder of General On Premise All-Alcoholic Beverages License has petitioned to Pledge the License
to Northern Bank & Trust Company.
Attorney: Carolyn M. Conway

Granted
_________________________________________________________________________________","[""LB-101581""]",2022-09-29,2022-09-29,LB-101581,LB101581,LB101581,LB-101581,granted,granted,Granted,True,True,False,[],manually_reviewed,149 Charles Pub LLC,Charles Street Pub,"149 Charles Street, Boston, MA 02114",149 Charles Pub LLC,Charles Street Pub,,,,BLB-2022-09-29-022-pledge,license_pledge,pledge_application_disposition,"{""licensee"": ""149 Charles Pub LLC"", ""licensee_dba"": ""Charles Street Pub"", ""from_address"": ""149 Charles Street, Boston, MA 02114"", ""transferor"": ""149 Charles Pub LLC"", ""transferor_dba"": ""Charles Street Pub"", ""transferee"": null, ""transferee_dba"": null, ""to_address"": null, ""pledge_recipient"": ""Northern Bank & Trust Company""}",3fd0226a12591b072c6770f2bbcc9d2e159ed35dc7c4f5493700d4e235520991,Northern Bank & Trust Company,Northern Bank & Trust Company,"[""Northern Bank & Trust Company""]",False,
BLB-2022-09-29-025,BLB-2022-09-29,https://www.boston.gov/sites/default/files/file/2022/09/Voting%20Minutes%209-29-22%20%283%29.pdf,3fd0226a12591b072c6770f2bbcc9d2e159ed35dc7c4f5493700d4e235520991,2022-09-29,7,7,17,Vin and Vigor LLC,"17. Vin and Vigor LLC

Doing business as: The Wine Bottega
341 Hanover Street, Boston, MA 02113
License #: LB-102031
Holder of a Retail Package Store Wines and Malt Beverages License has petitioned to transfer the
license from the above To: Gniles LLC d/b/a The Wine Bottega (at the same location).
Matthew Diekmann, Manager. Closing hour at 11:00 PM.
Attorney: Adam R. Barnosky

Granted","[""LB-102031""]",2022-09-29,2022-09-29,LB-102031,LB102031,LB102031,LB-102031,granted,granted,Granted,True,True,False,[],manually_reviewed,Vin and Vigor LLC,The Wine Bottega,"341 Hanover Street, Boston, MA 02113",Vin and Vigor LLC,The Wine Bottega,Gniles LLC,The Wine Bottega,"341 Hanover Street, Boston, MA 02113",BLB-2022-09-29-025-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""Vin and Vigor LLC"", ""licensee_dba"": ""The Wine Bottega"", ""from_address"": ""341 Hanover Street, Boston, MA 02113"", ""transferor"": ""Vin and Vigor LLC"", ""transferor_dba"": ""The Wine Bottega"", ""transferee"": ""Gniles LLC"", ""transferee_dba"": ""The Wine Bottega"", ""to_address"": ""341 Hanover Street, Boston, MA 02113""}",3fd0226a12591b072c6770f2bbcc9d2e159ed35dc7c4f5493700d4e235520991,,,,,
BLB-2022-09-29-026,BLB-2022-09-29,https://www.boston.gov/sites/default/files/file/2022/09/Voting%20Minutes%209-29-22%20%283%29.pdf,3fd0226a12591b072c6770f2bbcc9d2e159ed35dc7c4f5493700d4e235520991,2022-09-29,8,8,18,"Genecca Vintage Liquors, Inc.","18. Genecca Vintage Liquors, Inc.

Doing business as: Beacon Hill Wine & Spirits, Inc.
63 Charles Street, Boston, MA 02114
License #: LB-101952
Holder of a Retail Package All-Alcoholic Beverages License has petitioned to transfer the license
from the above To: Beacon Hill Wine & Spirits, Inc. d/b/a Beacon Hill Wine & Spirits (at the same
location).
Swati Patel, Manager. Closing hour at 11:00 PM.
Lastly, has petitioned to pledge the license and inventory to Rockland Trust Company.
Attorney: John M. Mooradian

Granted","[""LB-101952""]",2022-09-29,2022-09-29,LB-101952,LB101952,LB101952,LB-101952,granted,granted,Granted,True,True,False,[],manually_reviewed,"Genecca Vintage Liquors, Inc.","Beacon Hill Wine & Spirits, Inc.","63 Charles Street, Boston, MA 02114","Genecca Vintage Liquors, Inc.","Beacon Hill Wine & Spirits, Inc.","Beacon Hill Wine & Spirits, Inc.",Beacon Hill Wine & Spirits,"63 Charles Street, Boston, MA 02114",BLB-2022-09-29-026-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""Genecca Vintage Liquors, Inc."", ""licensee_dba"": ""Beacon Hill Wine & Spirits, Inc."", ""from_address"": ""63 Charles Street, Boston, MA 02114"", ""transferor"": ""Genecca Vintage Liquors, Inc."", ""transferor_dba"": ""Beacon Hill Wine & Spirits, Inc."", ""transferee"": ""Beacon Hill Wine & Spirits, Inc."", ""transferee_dba"": ""Beacon Hill Wine & Spirits"", ""to_address"": ""63 Charles Street, Boston, MA 02114""}",3fd0226a12591b072c6770f2bbcc9d2e159ed35dc7c4f5493700d4e235520991,,,,,
BLB-2022-09-29-026,BLB-2022-09-29,https://www.boston.gov/sites/default/files/file/2022/09/Voting%20Minutes%209-29-22%20%283%29.pdf,3fd0226a12591b072c6770f2bbcc9d2e159ed35dc7c4f5493700d4e235520991,2022-09-29,8,8,18,"Genecca Vintage Liquors, Inc.","18. Genecca Vintage Liquors, Inc.

Doing business as: Beacon Hill Wine & Spirits, Inc.
63 Charles Street, Boston, MA 02114
License #: LB-101952
Holder of a Retail Package All-Alcoholic Beverages License has petitioned to transfer the license
from the above To: Beacon Hill Wine & Spirits, Inc. d/b/a Beacon Hill Wine & Spirits (at the same
location).
Swati Patel, Manager. Closing hour at 11:00 PM.
Lastly, has petitioned to pledge the license and inventory to Rockland Trust Company.
Attorney: John M. Mooradian

Granted","[""LB-101952""]",2022-09-29,2022-09-29,LB-101952,LB101952,LB101952,LB-101952,granted,granted,Granted,True,True,False,[],manually_reviewed,"Beacon Hill Wine & Spirits, Inc.",Beacon Hill Wine & Spirits,"63 Charles Street, Boston, MA 02114","Genecca Vintage Liquors, Inc.","Beacon Hill Wine & Spirits, Inc.","Beacon Hill Wine & Spirits, Inc.",Beacon Hill Wine & Spirits,"63 Charles Street, Boston, MA 02114",BLB-2022-09-29-026-pledge,license_pledge,pledge_application_disposition,"{""licensee"": ""Beacon Hill Wine & Spirits, Inc."", ""licensee_dba"": ""Beacon Hill Wine & Spirits"", ""from_address"": ""63 Charles Street, Boston, MA 02114"", ""transferor"": ""Genecca Vintage Liquors, Inc."", ""transferor_dba"": ""Beacon Hill Wine & Spirits, Inc."", ""transferee"": ""Beacon Hill Wine & Spirits, Inc."", ""transferee_dba"": ""Beacon Hill Wine & Spirits"", ""to_address"": ""63 Charles Street, Boston, MA 02114"", ""pledge_recipient"": ""Rockland Trust Company""}",3fd0226a12591b072c6770f2bbcc9d2e159ed35dc7c4f5493700d4e235520991,Rockland Trust Company,Rockland Trust Company,"[""Rockland Trust Company""]",False,
BLB-2022-09-29-027,BLB-2022-09-29,https://www.boston.gov/sites/default/files/file/2022/09/Voting%20Minutes%209-29-22%20%283%29.pdf,3fd0226a12591b072c6770f2bbcc9d2e159ed35dc7c4f5493700d4e235520991,2022-09-29,8,8,19,"South End Formaggio, Inc.","19. South End Formaggio, Inc.

266 - 268 Shawmut Avenue, Roxbury, MA 02118
License #: LB-102033
Holder of a Retail Package Wines and Malt Beverages License has petitioned to transfer the license
from the above To: Formaggio South End Inc. d/b/a Formaggio Kitchen (at the same location).
Julia Hallman, Manager. Closing hour at 10:00 PM.
Lastly, has petitioned to pledge the license to South End Formaggio, Inc.; Cambridge Savings Bank.
Attorney: Dennis A. Quilty

Granted","[""LB-102033""]",2022-09-29,2022-09-29,LB-102033,LB102033,LB102033,LB-102033,granted,granted,Granted,True,True,False,[],manually_reviewed,"South End Formaggio, Inc.",,"266 - 268 Shawmut Avenue, Roxbury, MA 02118","South End Formaggio, Inc.",,Formaggio South End Inc.,Formaggio Kitchen,"266 - 268 Shawmut Avenue, Roxbury, MA 02118",BLB-2022-09-29-027-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""South End Formaggio, Inc."", ""licensee_dba"": null, ""from_address"": ""266 - 268 Shawmut Avenue, Roxbury, MA 02118"", ""transferor"": ""South End Formaggio, Inc."", ""transferor_dba"": null, ""transferee"": ""Formaggio South End Inc."", ""transferee_dba"": ""Formaggio Kitchen"", ""to_address"": ""266 - 268 Shawmut Avenue, Roxbury, MA 02118""}",3fd0226a12591b072c6770f2bbcc9d2e159ed35dc7c4f5493700d4e235520991,,,,,
BLB-2022-09-29-027,BLB-2022-09-29,https://www.boston.gov/sites/default/files/file/2022/09/Voting%20Minutes%209-29-22%20%283%29.pdf,3fd0226a12591b072c6770f2bbcc9d2e159ed35dc7c4f5493700d4e235520991,2022-09-29,8,8,19,"South End Formaggio, Inc.","19. South End Formaggio, Inc.

266 - 268 Shawmut Avenue, Roxbury, MA 02118
License #: LB-102033
Holder of a Retail Package Wines and Malt Beverages License has petitioned to transfer the license
from the above To: Formaggio South End Inc. d/b/a Formaggio Kitchen (at the same location).
Julia Hallman, Manager. Closing hour at 10:00 PM.
Lastly, has petitioned to pledge the license to South End Formaggio, Inc.; Cambridge Savings Bank.
Attorney: Dennis A. Quilty

Granted","[""LB-102033""]",2022-09-29,2022-09-29,LB-102033,LB102033,LB102033,LB-102033,granted,granted,Granted,True,True,False,[],manually_reviewed,Formaggio South End Inc.,Formaggio Kitchen,"266 - 268 Shawmut Avenue, Roxbury, MA 02118","South End Formaggio, Inc.",,Formaggio South End Inc.,Formaggio Kitchen,"266 - 268 Shawmut Avenue, Roxbury, MA 02118",BLB-2022-09-29-027-pledge,license_pledge,pledge_application_disposition,"{""licensee"": ""Formaggio South End Inc."", ""licensee_dba"": ""Formaggio Kitchen"", ""from_address"": ""266 - 268 Shawmut Avenue, Roxbury, MA 02118"", ""transferor"": ""South End Formaggio, Inc."", ""transferor_dba"": null, ""transferee"": ""Formaggio South End Inc."", ""transferee_dba"": ""Formaggio Kitchen"", ""to_address"": ""266 - 268 Shawmut Avenue, Roxbury, MA 02118"", ""pledge_recipient"": ""South End Formaggio, Inc.; Cambridge Savings Bank""}",3fd0226a12591b072c6770f2bbcc9d2e159ed35dc7c4f5493700d4e235520991,"South End Formaggio, Inc.; Cambridge Savings Bank","South End Formaggio, Inc.; Cambridge Savings Bank","[""South End Formaggio, Inc."", ""Cambridge Savings Bank""]",False,
BLB-2022-09-29-028,BLB-2022-09-29,https://www.boston.gov/sites/default/files/file/2022/09/Voting%20Minutes%209-29-22%20%283%29.pdf,3fd0226a12591b072c6770f2bbcc9d2e159ed35dc7c4f5493700d4e235520991,2022-09-29,8,8,20,Hampshire House Corporation,"20. Hampshire House Corporation

Doing business as: Cheers @ Faneuil Hall Marketplace
29 Faneuil Hall Square, Boston, MA 02109
License #: LB-99203
Holder of a Common Victualler 7 Day All-Alcoholic Beverages License has petitioned to transfer
the license and the location from the above – To: Eventide Fenway, LLC d/b/a Eventide Fenway
located at 1321 Boylston Street, Boston, MA 02215. The premise consists of restaurant on one
floor, three rooms including dining room with seating for sixty nine (69). Year round (weather
permitting) patio area on private property midnight closing hour with seating for sixteen (16), two
(2) entrances, two (exits) and one (1) service entry/exit.
William Droste, Manager. Closing hour 2:00AM.
Attorney: Jon D. Aieta

Granted","[""LB-99203""]",2022-09-29,2022-09-29,LB-99203,LB99203,LB99203,LB-99203,granted,granted,Granted,True,True,False,[],manually_reviewed,Hampshire House Corporation,Cheers @ Faneuil Hall Marketplace,"29 Faneuil Hall Square, Boston, MA 02109",Hampshire House Corporation,Cheers @ Faneuil Hall Marketplace,"Eventide Fenway, LLC",Eventide Fenway,"1321 Boylston Street, Boston, MA 02215",BLB-2022-09-29-028-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""Hampshire House Corporation"", ""licensee_dba"": ""Cheers @ Faneuil Hall Marketplace"", ""from_address"": ""29 Faneuil Hall Square, Boston, MA 02109"", ""transferor"": ""Hampshire House Corporation"", ""transferor_dba"": ""Cheers @ Faneuil Hall Marketplace"", ""transferee"": ""Eventide Fenway, LLC"", ""transferee_dba"": ""Eventide Fenway"", ""to_address"": ""1321 Boylston Street, Boston, MA 02215""}",3fd0226a12591b072c6770f2bbcc9d2e159ed35dc7c4f5493700d4e235520991,,,,,
BLB-2022-10-26-027,BLB-2022-10-26,https://www.boston.gov/sites/default/files/file/2022/10/Voting%20Minutes%2010-26-22.pdf,501737e2d2fffa33ac7cff756fe573e5b1877fe554fb129170671923e33edfcc,2022-10-26,9,9,20,"T.Y.P. Restaurant Group, Inc.","20. T.Y.P. Restaurant Group, Inc.

Doing business as: Tendergreens
100 Huntington Ave., Boston, MA 02116
License #: LB-99642
Holder of a Common Victualler 7 Day Wines and Malt Beverages License has petitioned to transfer
the license and the location from the above – To: MA LA TAO Ma Inc. d/b/a Szechuan Mountain
House; 89 Brighton Avenue, Unit 101 Boston, MA, 02215. The premises consist of a one story
building approximately 3,000SF with a seating capacity of around 80, 1 entrance/exit for the kitchen
and 2 entrances/exits (3 in total) for customers. Restaurant hours are from 11am-11pm. Ming Lin,
Manager.
Attorney: Bill Zou

Granted - Pending updated application to reflect Qian Huang as manager of record and to
correct an error in the description of premise","[""LB-99642""]",2022-10-26,2022-10-26,LB-99642,LB99642,LB99642,LB-99642,granted,granted,Granted - Pending updated application to reflect Qian Huang as manager of record and to correct an error in the description of premise,True,True,False,"[""Decision requires updated application naming Qian Huang as manager, replacing proposed Ming Lin, and correcting premise description.""]",manually_reviewed,"T.Y.P. Restaurant Group, Inc.",Tendergreens,"100 Huntington Ave., Boston, MA 02116","T.Y.P. Restaurant Group, Inc.",Tendergreens,MA LA TAO Ma Inc.,Szechuan Mountain House,"89 Brighton Avenue, Unit 101 Boston, MA, 02215",BLB-2022-10-26-027-transfer,license_transfer,transfer_application_disposition,"{""licensee"": ""T.Y.P. Restaurant Group, Inc."", ""licensee_dba"": ""Tendergreens"", ""from_address"": ""100 Huntington Ave., Boston, MA 02116"", ""transferor"": ""T.Y.P. Restaurant Group, Inc."", ""transferor_dba"": ""Tendergreens"", ""transferee"": ""MA LA TAO Ma Inc."", ""transferee_dba"": ""Szechuan Mountain House"", ""to_address"": ""89 Brighton Avenue, Unit 101 Boston, MA, 02215""}",501737e2d2fffa33ac7cff756fe573e5b1877fe554fb129170671923e33edfcc,,,,,
