holder_id,business_name,holder_key,license_numbers,dbas,scope_classes,query,current_state,lapsed_state
BH-c3db442b0c696ee2,"Big House, LLC",BIGHOUSELLC,"[""LB-101580""]","[""BSMNT""]","[""alcohol_license""]",Big House,pending,pending
BH-cce940d555cb876f,"BIG NIGHT VENUES BOSTON 2, LLC",BIGNIGHTVENUESBOSTON2LLC,"[""LB-98919""]","[""EMPIRE""]","[""alcohol_license""]",BIG NIGHT VENUES BOSTON 2,pending,pending
BH-265c348f80149cdd,BIG NIGHT VENUES BOSTON 3 LLC,BIGNIGHTVENUESBOSTON3LLC,"[""LB-98935""]","[""VERSUS""]","[""alcohol_license""]",BIG NIGHT VENUES BOSTON 3,pending,pending
BH-85ded333500cab05,"BIG NIGHT VENUES BOSTON 4, LLC",BIGNIGHTVENUESBOSTON4LLC,"[""LB-162570""]","[""Scorpion Bar & Restaurant/The Grand""]","[""alcohol_license""]",BIG NIGHT VENUES BOSTON 4,pending,pending
BH-36936911256ac0ae,"BIG TIME BOSTON FOOD, INC.",BIGTIMEBOSTONFOODINC,"[""LB-135168""]","[""Estragon""]","[""alcohol_license""]",BIG TIME BOSTON FOOD,pending,pending
BH-d2eadba10c01da64,"Black Bottle Wines, LLC.",BLACKBOTTLEWINESLLC,"[""LB-457684""]","[""Corossol Wines""]","[""alcohol_license""]",Black Bottle Wines,pending,pending
BH-d7b04a75178ce052,"BLACK OWL, LLC",BLACKOWLLLC,"[""LB-99584""]","[""DOVETAIL""]","[""alcohol_license""]",BLACK OWL,pending,pending
BH-8589d4b1080c831f,"BLANCHARD'S, INC.",BLANCHARDSINC,"[""LB-101892""]","[""BLANCHARD'S""]","[""alcohol_license""]",BLANCHARD'S,pending,pending
BH-bb2800f59cc5439b,"BLANCHARD'S LIQUORS, INC.",BLANCHARDSLIQUORSINC,"[""LB-101875""]","[""BLANCHARD'S LIQUORS""]","[""alcohol_license""]",BLANCHARD'S LIQUORS,pending,pending
BH-40b560cf8e03e1aa,"BLANCHARD'S WEST ROXBURY, INC.",BLANCHARDSWESTROXBURYINC,"[""LB-101901""]","[""BLANCHARD'S""]","[""alcohol_license""]",BLANCHARD'S WEST ROXBURY,pending,pending
BH-a260f55f9b621cfa,"BLEACHER BAR, LLC",BLEACHERBARLLC,"[""LB-99017""]","[""BLEACHER BAR""]","[""alcohol_license""]",BLEACHER BAR,pending,pending
BH-ee377605ce49508f,"Blue Hills Liquors, Inc.",BLUEHILLSLIQUORSINC,"[""LB-434282""]","[""Discount Liquors""]","[""alcohol_license""]",Blue Hills Liquors,pending,pending
BH-7035cdd8fcf4b5f6,"Blue Mountain Jamaican Restaurant, LLC.",BLUEMOUNTAINJAMAICANRESTAURANTLLC,"[""LB-583841""]","[""Blue Mountain Jamaican Restaurant""]","[""alcohol_license""]",Blue Mountain Jamaican Restaurant,pending,pending
BH-d9aecb68e58cce45,"BM Merrimac Hotel, LLC",BMMERRIMACHOTELLLC,"[""LB-101663""]","[""Bulfinch Social at the Boxer Hotel""]","[""alcohol_license""]",BM Merrimac Hotel,pending,pending
BH-31654aa8c64d353f,"BNV3, INC.",BNV3INC,"[""LB-98889""]","[""WINK & NOD""]","[""alcohol_license""]",BNV3,complete,pending
BH-3f621c5b139bd58f,"BNV 4, INC.",BNV4INC,"[""LB-99411""]","[""AKINTO""]","[""alcohol_license""]",BNV 4,pending,pending
BH-4a24b8645c082429,"Boardeaux BOS, LLC",BOARDEAUXBOSLLC,"[""LB-567239""]",[],"[""alcohol_license""]",Boardeaux BOS,pending,pending
BH-a1d6cb0a203f63f4,"BON APPETIT RESTAURANT, INC.",BONAPPETITRESTAURANTINC,"[""LB-143862""]","[""BON APPETIT RESTAURANT""]","[""alcohol_license""]",BON APPETIT RESTAURANT,pending,pending
BH-4e55df356d8b5e15,"Bon Bon, Inc.",BONBONINC,"[""LB-386592""]","[""Mamacita""]","[""alcohol_license""]",Bon Bon,pending,pending
BH-4b965cfae315b85c,"BONCHON ALLSTON, LLC",BONCHONALLSTONLLC,"[""LB-99616""]",[],"[""alcohol_license""]",BONCHON ALLSTON,pending,pending
BH-17dc4206b592bb43,"Bon Sole Market, LLC",BONSOLEMARKETLLC,"[""LB-603679""]","[""Bon Sole Market""]","[""alcohol_license""]",Bon Sole Market,pending,pending
BH-663372cababfa6d3,"BOOZE N BOULA, LLC",BOOZENBOULALLC,"[""LB-126508""]","[""BELLE ISLE WINE & SPIRITS""]","[""alcohol_license""]",BOOZE N BOULA,pending,pending
BH-40c0570a1da666e4,Boqueria Fort Point LLC,BOQUERIAFORTPOINTLLC,"[""LB-98947""]","[""Boqueria Tapas Bar and Restaurant""]","[""alcohol_license""]",Boqueria Fort Point,pending,pending
BH-0a8463772f829a99,Boryung. Inc,BORYUNGINC,"[""LB-99749""]",[],"[""alcohol_license""]",Boryung.,pending,pending
BH-ca958fe676cd35d6,"Boston Amici Group, Inc.",BOSTONAMICIGROUPINC,"[""LB-99267""]","[""PAZZA ON PORTER""]","[""alcohol_license""]",Boston Amici Group,pending,pending
BH-81441482a304b382,BOSTON BALLROOM CORPORATION,BOSTONBALLROOMCORPORATION,"[""LB-99277""]","[""ROYALE""]","[""alcohol_license""]",BOSTON BALLROOM,pending,pending
BH-4b3ff455fbbca92d,Boston Beer Alley Corporation,BOSTONBEERALLEYCORPORATION,"[""LB-396556""]","[""Boston Beer Alley""]","[""alcohol_license""]",Boston Beer Alley,pending,pending
BH-ac5cfb58e6b2a9aa,"BOSTON BEVERAGES SERVICES, INC.",BOSTONBEVERAGESSERVICESINC,"[""LB-99315""]","[""BATTERY WHARF HOTEL BOSTON WATERFRONT""]","[""alcohol_license""]",BOSTON BEVERAGES SERVICES,pending,pending
BH-aa3bccbbade16d8a,Boston BMA LLC,BOSTONBMALLC,"[""LB-99097""]","[""Marcelino's Boutique Bar""]","[""alcohol_license""]",Boston BMA,pending,pending
BH-c05858ff42cfc7c5,"BOSTON BOTTLES, LLC",BOSTONBOTTLESLLC,"[""LB-102020""]","[""BOTTLES""]","[""alcohol_license""]",BOSTON BOTTLES,pending,pending
BH-86e7d80b1d8c99ac,Boston Burger Company,BOSTONBURGERCOMPANY,"[""LB-99680""]","[""BOSTON BURGER COMPANY""]","[""alcohol_license""]",Boston Burger Company,pending,pending
BH-bd2f2568de2d016e,"Boston Center for the Arts, Inc.",BOSTONCENTERFORTHEARTSINC,"[""LB-599554""]","[""Boston Center for the Arts""]","[""alcohol_license""]",Boston Center for the Arts,pending,pending
BH-db88029f356c4bdc,"BOSTON CULINARY GROUP, INC.",BOSTONCULINARYGROUPINC,"[""LB-101572"", ""LB-99438""]","[""BOSTON OPERA HOUSE"", ""Sodexo Live!""]","[""alcohol_license""]",BOSTON CULINARY GROUP,pending,pending
BH-eb32f2682aa244a7,"Boston Diner Group, LLC",BOSTONDINERGROUPLLC,"[""LB-424993""]","[""Charlie's Sandwich Shoppe""]","[""alcohol_license""]",Boston Diner Group,pending,pending
BH-962e7b210a1d202d,"Boston Garden Fours, LLC",BOSTONGARDENFOURSLLC,"[""LB-98972""]","[""Scores""]","[""alcohol_license""]",Boston Garden Fours,pending,pending
BH-a42dbbd11f0b0a38,"Boston Harbor Cruises, LLC.",BOSTONHARBORCRUISESLLC,"[""LB-99410""]","[""THE LANDING""]","[""alcohol_license""]",Boston Harbor Cruises,pending,pending
BH-e49490c67b03392d,"Boston Harbor Distillery, LLC",BOSTONHARBORDISTILLERYLLC,"[""LB-148518""]",[],"[""alcohol_license""]",Boston Harbor Distillery,pending,pending
BH-39a14a9e3cf03104,BOSTON HOSPITALITY PARTNERS LLC,BOSTONHOSPITALITYPARTNERSLLC,"[""LB-98911"", ""LB-98999"", ""LB-99316""]","[""The Club"", ""The Connector and the Collective""]","[""alcohol_license""]",BOSTON HOSPITALITY PARTNERS,pending,pending
BH-bfd00c60e1fa0a29,BOSTONIAN HOTEL LIMITED PARTNERSHIP,BOSTONIANHOTELLIMITEDPARTNERSHIP,"[""LB-101630""]",[],"[""alcohol_license""]",BOSTONIAN HOTEL LIMITED PARTNERSHIP,pending,pending
BH-d5d87a9b9ee576dc,"BostoninFour, LLC",BOSTONINFOURLLC,"[""LB-99198""]","[""A.T. O’Keeffe’s""]","[""alcohol_license""]",BostoninFour,pending,pending
BH-a4bdb144f527a3d7,"BOSTON LIQUOR GROUP, INC.",BOSTONLIQUORGROUPINC,"[""LB-101880"", ""LB-101981""]","[""Southie Wine & Spirits"", ""THE LIQUOR & WINE EMPORIUM""]","[""alcohol_license""]",BOSTON LIQUOR GROUP,pending,pending
BH-7a8e168d10c0380e,Boston Lodge No.10 B.P.O.E,BOSTONLODGENO10BPOE,"[""LB-98788""]","[""BOSTON LODGE OF ELKS #10""]","[""alcohol_license""]",Boston Lodge No.10 B.P.O.E,pending,pending
BH-6b07dea201c3f981,BOSTON & MAINE FISH COMPANY,BOSTONMAINEFISHCOMPANY,"[""LB-99550""]","[""BOSTON & MAINE FISH COMPANY""]","[""alcohol_license""]",BOSTON & MAINE FISH COMPANY,pending,pending
BH-4799577e4a35644f,BOSTON OCEAN CLUB LLC,BOSTONOCEANCLUBLLC,"[""LB-99162""]","[""MASTRO'S OCEAN CLUB""]","[""alcohol_license""]",BOSTON OCEAN CLUB,pending,pending
BH-0c41b5a5423ee9d7,BOSTON PALM CORPORATION,BOSTONPALMCORPORATION,"[""LB-99007""]","[""BOSTON PALM""]","[""alcohol_license""]",BOSTON PALM,pending,pending
BH-6975d38304edd7ce,"Boston Pickle Club, Inc.",BOSTONPICKLECLUBINC,"[""LB-593664""]","[""Boston Pickle Club""]","[""alcohol_license""]",Boston Pickle Club,pending,pending
BH-85892499d3b9cd41,"Boston Ramen Company Back Bay, LLC",BOSTONRAMENCOMPANYBACKBAYLLC,"[""LB-99565""]","[""Sushi by Bosso Ramen Tavern""]","[""alcohol_license""]",Boston Ramen Company Back Bay,pending,pending
BH-5ebae6160f43f644,"Boston Restaurant Bar & Grills, LLC",BOSTONRESTAURANTBARGRILLSLLC,"[""LB-511744""]",[],"[""alcohol_license""]",Boston Restaurant Bar & Grills,pending,pending
BH-0237ef584efb2ec3,"Boston SF, LLC",BOSTONSFLLC,"[""LB-99220""]","[""Sugar Factory""]","[""alcohol_license""]",Boston SF,pending,pending
BH-417958a168e053c9,"BOSTON SPEAKEASY, INC.",BOSTONSPEAKEASYINC,"[""LB-99013""]","[""THE HOPEWELL BAR & KITCHEN""]","[""alcohol_license""]",BOSTON SPEAKEASY,pending,pending
BH-f6c64df237c34f7d,"BOSTON SYMPHONY ORCHESTRA, INC.",BOSTONSYMPHONYORCHESTRAINC,"[""LB-99106""]","[""SYMPHONY HALL""]","[""alcohol_license""]",BOSTON SYMPHONY ORCHESTRA,pending,pending
BH-b21d4242c1b84e48,"BOSTON TAVERN COMPANY, INC.",BOSTONTAVERNCOMPANYINC,"[""LB-99044""]","[""Yellow Door Taqueria""]","[""alcohol_license""]",BOSTON TAVERN COMPANY,pending,pending
BH-c36e162c4367575c,"BOSTON TEA PARTY SHIP, INC",BOSTONTEAPARTYSHIPINC,"[""LB-99127""]","[""BOSTON TEA PARTY SHIPS & MUSEUM""]","[""alcohol_license""]",BOSTON TEA PARTY SHIP,pending,pending
BH-f9c20ef5b926407e,"BOSTON URBAN HOSPITALITY, INC.",BOSTONURBANHOSPITALITYINC,"[""LB-99428""]","[""BOSTON CHOPS""]","[""alcohol_license""]",BOSTON URBAN HOSPITALITY,pending,pending
BH-bfbe2446b44741e8,"Boston Winery, LLC",BOSTONWINERYLLC,"[""LB-349883""]","[""Boston Winery""]","[""alcohol_license""]",Boston Winery,pending,pending
BH-5db4469f92f82fe9,"BOSWORTH PLACE, INC.",BOSWORTHPLACEINC,"[""LB-99273""]","[""BEANTOWN PUB""]","[""alcohol_license""]",BOSWORTH PLACE,pending,pending
BH-1837331a4275e34c,BOYLSTON STREET HOTEL LLC,BOYLSTONSTREETHOTELLLC,"[""LB-99393""]","[""MANDARIN ORIENTAL""]","[""alcohol_license""]",BOYLSTON STREET HOTEL,pending,pending
BH-586004b15423a7c9,BPD POST #1018 VETERANS-FOREIGN WARS/USA,BPDPOST1018VETERANSFOREIGNWARSUSA,"[""LB-98832""]",[],"[""alcohol_license""]",BPD POST #1018 VETERANS-FOREIGN WARS/USA,pending,pending
BH-c05fdfb83503cd92,"BP EATERY,LLC",BPEATERYLLC,"[""LB-99300""]","[""Lily's Boston""]","[""alcohol_license""]","BP EATERY,LLC",pending,pending
BH-3404cd73efe079ac,"BPM Events, LLC",BPMEVENTSLLC,"[""LB-454368""]","[""Boston Public Market""]","[""alcohol_license""]",BPM Events,pending,pending
BH-8e41d1e8d2b6d93a,BPP Investments Property LL LLC,BPPINVESTMENTSPROPERTYLLLLC,"[""LB-101632""]","[""Hilton Boston Park Plaza""]","[""alcohol_license""]",BPP Investments Property LL,pending,pending
BH-86e881518c55834c,BPP Retail LL LLC,BPPRETAILLLLLC,"[""LB-99206""]",[],"[""alcohol_license""]",BPP Retail LL,pending,pending
BH-f66820069f13a275,"BRAEMORE LOUNGE, INC.",BRAEMORELOUNGEINC,"[""LB-99018""]","[""CORNWALL'S""]","[""alcohol_license""]",BRAEMORE LOUNGE,pending,pending
BH-3a3921b05bc256f1,"Brand Nubian, LLC",BRANDNUBIANLLC,"[""LB-515596""]","[""Black Market Social""]","[""alcohol_license""]",Brand Nubian,pending,pending
BH-30669f9d74b6cc78,"BRANNELLY'S CAFE, INC.",BRANNELLYSCAFEINC,"[""LB-99288""]","[""J.J. BRANNELLY'S""]","[""alcohol_license""]",BRANNELLY'S CAFE,pending,pending
BH-7da88a0c1ca5c485,BRASSERIE 560 LLC,BRASSERIE560LLC,"[""LB-99194""]","[""BRASSERIE""]","[""alcohol_license""]",BRASSERIE 560,pending,pending
BH-8bfb41518a2e1ccd,"Bred Winner, LLC",BREDWINNERLLC,"[""LB-154485""]","[""Bred""]","[""alcohol_license""]",Bred Winner,pending,pending
BH-b2ebbcc13414797b,"BREWED INTENTIONS, LLC",BREWEDINTENTIONSLLC,"[""LB-99250""]","[""THE FOURTH WALL""]","[""alcohol_license""]",BREWED INTENTIONS,pending,pending
BH-e321701f2709248e,"BRHANU REDDA, INDIVIDUAL",BRHANUREDDAINDIVIDUAL,"[""LB-102009""]","[""7-ELEVEN""]","[""alcohol_license""]","BRHANU REDDA, INDIVIDUAL",pending,pending
BH-e8955ae2189bb9f1,Brighton Ma Lodge 2199 BPOE of the USA Inc.,BRIGHTONMALODGE2199BPOEOFTHEUSAINC,"[""LB-98793""]","[""Protective Order of Elks""]","[""alcohol_license""]",Brighton Ma Lodge 2199 BPOE of the USA,pending,pending
BH-c7b9c4c0664a7b54,"BRIX WINES, INC.",BRIXWINESINC,"[""LB-101984"", ""LB-101989""]","[""BRIX WINE SHOP""]","[""alcohol_license""]",BRIX WINES,pending,pending
BH-da7cc6b11f858c06,"BR Kenmore, LLC",BRKENMORELLC,"[""LB-99215""]","[""Blue Ribbon Brasserie, Blue Ribbon Sushi, Pescador""]","[""alcohol_license""]",BR Kenmore,pending,pending
BH-dd7838a010a021ba,BROAD STREET ENTERTAINMENT LLC,BROADSTREETENTERTAINMENTLLC,"[""LB-99342""]",[],"[""alcohol_license""]",BROAD STREET ENTERTAINMENT,pending,pending
BH-102f6fe02c5f25cf,"Broadway Restaurant, LLC",BROADWAYRESTAURANTLLC,"[""LB-99304""]","[""Loco Taqueria & Oyster Bar""]","[""alcohol_license""]",Broadway Restaurant,pending,pending
BH-7f801e10f083a9eb,"BROADWAY SOCIAL WINES, INC.",BROADWAYSOCIALWINESINC,"[""LB-101998""]","[""SOCIAL WINES""]","[""alcohol_license""]",BROADWAY SOCIAL WINES,pending,pending
BH-73acbfa272982049,"BROOKLINE LIQUORS MART, INC.",BROOKLINELIQUORSMARTINC,"[""LB-101958""]","[""BROOKLINE LIQUORS MARKET""]","[""alcohol_license""]",BROOKLINE LIQUORS MART,pending,pending
BH-3f474dd7c42ada98,Brooks Select Wines & Spirits LLC,BROOKSSELECTWINESSPIRITSLLC,"[""LB-101899""]","[""Brooks Wine & Spirits""]","[""alcohol_license""]",Brooks Select Wines & Spirits,pending,pending
BH-8e4a96dcbcf634e1,"BROTHER'S SUPER LIQUORS II, INC.",BROTHERSSUPERLIQUORSIIINC,"[""LB-101929""]","[""Brother’s Wine & Spirits""]","[""alcohol_license""]",BROTHER'S SUPER LIQUORS II,complete,pending
